[2024-12-18T13:38:22.043+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2024-12-18T13:38:22.062+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: ecobalyse_dag.simulations_data scheduled__2024-12-17T00:00:00+00:00 [queued]>
[2024-12-18T13:38:22.069+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: ecobalyse_dag.simulations_data scheduled__2024-12-17T00:00:00+00:00 [queued]>
[2024-12-18T13:38:22.069+0000] {taskinstance.py:2866} INFO - Starting attempt 2 of 3
[2024-12-18T13:38:22.078+0000] {taskinstance.py:2889} INFO - Executing <Task(PythonOperator): simulations_data> on 2024-12-17 00:00:00+00:00
[2024-12-18T13:38:22.084+0000] {warnings.py:112} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70: DeprecationWarning: This process (pid=129) is multi-threaded, use of fork() may lead to deadlocks in the child.
  pid = os.fork()

[2024-12-18T13:38:22.085+0000] {standard_task_runner.py:72} INFO - Started process 152 to run task
[2024-12-18T13:38:22.086+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'ecobalyse_dag', 'simulations_data', 'scheduled__2024-12-17T00:00:00+00:00', '--job-id', '1513', '--raw', '--subdir', 'DAGS_FOLDER/data_transformations.py', '--cfg-path', '/tmp/tmpu4jvhwo8']
[2024-12-18T13:38:22.087+0000] {standard_task_runner.py:105} INFO - Job 1513: Subtask simulations_data
[2024-12-18T13:38:22.135+0000] {task_command.py:467} INFO - Running <TaskInstance: ecobalyse_dag.simulations_data scheduled__2024-12-17T00:00:00+00:00 [running]> on host 900e1ea5074f
[2024-12-18T13:38:22.235+0000] {taskinstance.py:3132} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='thiernosidybah232@gmail.com' AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='ecobalyse_dag' AIRFLOW_CTX_TASK_ID='simulations_data' AIRFLOW_CTX_EXECUTION_DATE='2024-12-17T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='2' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2024-12-17T00:00:00+00:00'
[2024-12-18T13:38:22.236+0000] {logging_mixin.py:190} INFO - Task instance is in running state
[2024-12-18T13:38:22.236+0000] {logging_mixin.py:190} INFO -  Previous state of the Task instance: queued
[2024-12-18T13:38:22.237+0000] {logging_mixin.py:190} INFO - Current task name:simulations_data state:running start_date:2024-12-18 13:38:22.063317+00:00
[2024-12-18T13:38:22.237+0000] {logging_mixin.py:190} INFO - Dag name:ecobalyse_dag and current dag run status:running
[2024-12-18T13:38:22.237+0000] {taskinstance.py:731} INFO - ::endgroup::
[2024-12-18T13:38:35.318+0000] {logging_mixin.py:190} INFO - Limite atteinte, attente de 46.92 secondes.
[2024-12-18T18:29:40.846+0000] {job.py:229} INFO - Heartbeat recovered after 17428.26 seconds
[2024-12-18T18:29:45.461+0000] {logging_mixin.py:190} INFO - Erreur lors de la simulation : HTTPSConnectionPool(host='ecobalyse.beta.gouv.fr', port=443): Max retries exceeded with url: /api/textile/simulator (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x7fa5bf93e3f0>: Failed to resolve 'ecobalyse.beta.gouv.fr' ([Errno -3] Temporary failure in name resolution)"))
[2024-12-18T18:29:45.468+0000] {logging_mixin.py:190} INFO - Erreur lors de la simulation : HTTPSConnectionPool(host='ecobalyse.beta.gouv.fr', port=443): Max retries exceeded with url: /api/textile/simulator (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x7fa5bf93f290>: Failed to resolve 'ecobalyse.beta.gouv.fr' ([Errno -3] Temporary failure in name resolution)"))
[2024-12-18T18:29:45.472+0000] {logging_mixin.py:190} INFO - Erreur lors de la simulation : HTTPSConnectionPool(host='ecobalyse.beta.gouv.fr', port=443): Max retries exceeded with url: /api/textile/simulator (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x7fa5bf93f410>: Failed to resolve 'ecobalyse.beta.gouv.fr' ([Errno -3] Temporary failure in name resolution)"))
[2024-12-18T18:29:45.475+0000] {logging_mixin.py:190} INFO - Erreur lors de la simulation : HTTPSConnectionPool(host='ecobalyse.beta.gouv.fr', port=443): Max retries exceeded with url: /api/textile/simulator (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x7fa5bf93fef0>: Failed to resolve 'ecobalyse.beta.gouv.fr' ([Errno -3] Temporary failure in name resolution)"))
[2024-12-18T18:29:45.481+0000] {logging_mixin.py:190} INFO - Erreur lors de la simulation : HTTPSConnectionPool(host='ecobalyse.beta.gouv.fr', port=443): Max retries exceeded with url: /api/textile/simulator (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x7fa5bf95c9e0>: Failed to resolve 'ecobalyse.beta.gouv.fr' ([Errno -3] Temporary failure in name resolution)"))
