[2024-12-20T08:34:01.898+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2024-12-20T08:34:01.916+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: ecobalyse_dag.simulations_data scheduled__2024-12-19T00:00:00+00:00 [queued]>
[2024-12-20T08:34:01.924+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: ecobalyse_dag.simulations_data scheduled__2024-12-19T00:00:00+00:00 [queued]>
[2024-12-20T08:34:01.924+0000] {taskinstance.py:2866} INFO - Starting attempt 1 of 3
[2024-12-20T08:34:01.933+0000] {taskinstance.py:2889} INFO - Executing <Task(PythonOperator): simulations_data> on 2024-12-19 00:00:00+00:00
[2024-12-20T08:34:01.939+0000] {warnings.py:112} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70: DeprecationWarning: This process (pid=105) is multi-threaded, use of fork() may lead to deadlocks in the child.
  pid = os.fork()

[2024-12-20T08:34:01.939+0000] {standard_task_runner.py:72} INFO - Started process 128 to run task
[2024-12-20T08:34:01.941+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'ecobalyse_dag', 'simulations_data', 'scheduled__2024-12-19T00:00:00+00:00', '--job-id', '1535', '--raw', '--subdir', 'DAGS_FOLDER/data_transformations.py', '--cfg-path', '/tmp/tmped1xeesn']
[2024-12-20T08:34:01.941+0000] {standard_task_runner.py:105} INFO - Job 1535: Subtask simulations_data
[2024-12-20T08:34:01.987+0000] {task_command.py:467} INFO - Running <TaskInstance: ecobalyse_dag.simulations_data scheduled__2024-12-19T00:00:00+00:00 [running]> on host 900e1ea5074f
[2024-12-20T08:34:02.080+0000] {taskinstance.py:3132} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='thiernosidybah232@gmail.com' AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='ecobalyse_dag' AIRFLOW_CTX_TASK_ID='simulations_data' AIRFLOW_CTX_EXECUTION_DATE='2024-12-19T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2024-12-19T00:00:00+00:00'
[2024-12-20T08:34:02.080+0000] {logging_mixin.py:190} INFO - Task instance is in running state
[2024-12-20T08:34:02.081+0000] {logging_mixin.py:190} INFO -  Previous state of the Task instance: queued
[2024-12-20T08:34:02.081+0000] {logging_mixin.py:190} INFO - Current task name:simulations_data state:running start_date:2024-12-20 08:34:01.916943+00:00
[2024-12-20T08:34:02.081+0000] {logging_mixin.py:190} INFO - Dag name:ecobalyse_dag and current dag run status:running
[2024-12-20T08:34:02.081+0000] {taskinstance.py:731} INFO - ::endgroup::
[2024-12-20T08:34:15.153+0000] {logging_mixin.py:190} INFO - Limite atteinte, attente de 46.93 secondes.
[2024-12-20T08:35:15.146+0000] {logging_mixin.py:190} INFO - Limite atteinte, attente de 46.94 secondes.
[2024-12-20T08:36:14.754+0000] {logging_mixin.py:190} INFO - Limite atteinte, attente de 47.33 secondes.
[2024-12-20T08:37:15.942+0000] {logging_mixin.py:190} INFO - Limite atteinte, attente de 46.14 secondes.
[2024-12-20T08:44:36.407+0000] {logging_mixin.py:190} INFO - Erreur lors de la simulation : ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
[2024-12-20T08:44:55.645+0000] {logging_mixin.py:190} INFO - Limite atteinte, attente de 47.37 secondes.
[2024-12-20T08:45:55.672+0000] {logging_mixin.py:190} INFO - Limite atteinte, attente de 47.34 secondes.
[2024-12-20T08:46:55.469+0000] {logging_mixin.py:190} INFO - Limite atteinte, attente de 47.55 secondes.
[2024-12-20T08:47:43.023+0000] {logging_mixin.py:190} INFO - Erreur lors de la simulation : HTTPSConnectionPool(host='ecobalyse.beta.gouv.fr', port=443): Max retries exceeded with url: /api/textile/simulator (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x72d178e23170>: Failed to resolve 'ecobalyse.beta.gouv.fr' ([Errno -3] Temporary failure in name resolution)"))
[2024-12-20T08:47:43.027+0000] {logging_mixin.py:190} INFO - Erreur lors de la simulation : HTTPSConnectionPool(host='ecobalyse.beta.gouv.fr', port=443): Max retries exceeded with url: /api/textile/simulator (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x72d178e34170>: Failed to resolve 'ecobalyse.beta.gouv.fr' ([Errno -3] Temporary failure in name resolution)"))
[2024-12-20T08:47:43.030+0000] {logging_mixin.py:190} INFO - Erreur lors de la simulation : HTTPSConnectionPool(host='ecobalyse.beta.gouv.fr', port=443): Max retries exceeded with url: /api/textile/simulator (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x72d178e34aa0>: Failed to resolve 'ecobalyse.beta.gouv.fr' ([Errno -3] Temporary failure in name resolution)"))
